title,author,avg_rating,rating_count,popularity_score,text
A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,6.615384615384615,39.0,24.403356388753732,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3) HAVEN KIMMEL
And the Shofar Blew (Moving Fiction),Francine Rivers,8.5,6.0,16.54023626697016,And the Shofar Blew (Moving Fiction) Francine Rivers
The Virgin Blue,Tracy Chevalier,7.839285714285714,56.0,31.694634046060134,The Virgin Blue Tracy Chevalier
The Bachelor (Warner Books Contemporary Romance),Carly Phillips,7.2727272727272725,44.0,27.684818107420504,The Bachelor (Warner Books Contemporary Romance) Carly Phillips
The Romance of Tristan and Iseult (Vintage Classics),Joseph Bedier,8.0,8.0,17.577796618689757,The Romance of Tristan and Iseult (Vintage Classics) Joseph Bedier
My Girl: A Novel,Patricia Hermes,7.166666666666667,6.0,13.94568940156308,My Girl: A Novel Patricia Hermes
Face On the Milk Carton,Caroline B. Cooney,8.0,7.0,16.635532333438686,Face On the Milk Carton Caroline B. Cooney
Inherit the Wind,JEROME LAWRENCE,8.5,8.0,18.676408907357867,Inherit the Wind JEROME LAWRENCE
Rama II: The Sequel to Rendezvous with Rama,Arthur C. Clarke,8.071428571428571,14.0,21.857833766039267,Rama II: The Sequel to Rendezvous with Rama Arthur C. Clarke
Grave Concerns (Mira),Gwen Hunter,8.0,6.0,15.567281192442506,Grave Concerns (Mira) Gwen Hunter
A Man to Call My Own : A Novel,Johanna Lindsey,7.166666666666667,6.0,13.94568940156308,A Man to Call My Own : A Novel Johanna Lindsey
A Man to Call My Own : A Novel,Johanna Lindsey,8.285714285714286,7.0,17.229658488204354,A Man to Call My Own : A Novel Johanna Lindsey
The House of Thunder,Dean R. Koontz,7.074074074074074,27.0,23.57226153494311,The House of Thunder Dean R. Koontz
Xanth 13: Isle of View,Piers Anthony,7.928571428571429,14.0,21.470969451596094,Xanth 13: Isle of View Piers Anthony
The Bad Girl's Guide to the Party Life,Cameron Tuttle,8.142857142857142,7.0,16.93259541082152,The Bad Girl's Guide to the Party Life Cameron Tuttle
The Bad Girl's Guide to the Open Road,Cameron Tuttle,7.916666666666667,12.0,20.305849079903833,The Bad Girl's Guide to the Open Road Cameron Tuttle
"Chicken Soup for the Teenage Soul III : More Stories of Life, Love and Learning (Chicken Soup for the Soul)",Jack Canfield,7.416666666666667,12.0,19.023374401173065,"Chicken Soup for the Teenage Soul III : More Stories of Life, Love and Learning (Chicken Soup for the Soul) Jack Canfield"
A Raisin in the Sun,LORRAINE HANSBERRY,7.25,12.0,18.59588284159614,A Raisin in the Sun LORRAINE HANSBERRY
Narrative of the Life of Frederick Douglass: An American Slave (Signet Classics (Paperback)),Frederick Douglass,6.2,5.0,11.10890870921394,Narrative of the Life of Frederick Douglass: An American Slave (Signet Classics (Paperback)) Frederick Douglass
My Antonia (Signet Classic),Willa Cather,8.636363636363637,11.0,21.460557429987276,My Antonia (Signet Classic) Willa Cather
The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,8.214285714285714,42.0,30.895572378911403,The Bone Collector (Lincoln Rhyme Novels (Paperback)) Jeff Deaver
Venusneid.,Rita Mae Brown,8.333333333333334,6.0,16.215917908794278,Venusneid. Rita Mae Brown
Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,8.085106382978724,47.0,31.29907200308508,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul) Jack Canfield
"Breaking Point (Tom Clancy's Net Force, No. 4)",Steve Perry,6.214285714285714,14.0,16.82859767827802,"Breaking Point (Tom Clancy's Net Force, No. 4) Steve Perry"
Troubling a Star,Madeleine L'Engle,7.428571428571429,7.0,15.447280023907352,Troubling a Star Madeleine L'Engle
Io Non Ho Paura,Niccolo Ammaniti,7.739130434782608,23.0,24.595373121823233,Io Non Ho Paura Niccolo Ammaniti
L'Ile des Gauchers,Alexandre Jardin,7.2,5.0,12.900668178441997,L'Ile des Gauchers Alexandre Jardin
L'Arrache-coeur: Roman (Livre de poche),Boris Vian,7.5,6.0,14.59432611791485,L'Arrache-coeur: Roman (Livre de poche) Boris Vian
The Angel Maker,Ridley Pearson,8.333333333333334,6.0,16.215917908794278,The Angel Maker Ridley Pearson
Twins,Caroline B. Cooney,9.0,5.0,16.125835223052494,Twins Caroline B. Cooney
At Risk,Alice Hoffman,7.785714285714286,14.0,21.08410513715292,At Risk Alice Hoffman
Lucy Sullivan Is Getting Married,Marian Keyes,7.2,15.0,19.962638800126424,Lucy Sullivan Is Getting Married Marian Keyes
Lucy Sullivan Is Getting Married,Marian Keyes,6.75,12.0,17.31340816286537,Lucy Sullivan Is Getting Married Marian Keyes
How to Cook a Tart,Nina Killham,7.0,8.0,15.380572041353537,How to Cook a Tart Nina Killham
Wild Horses,Dick Francis,8.166666666666666,6.0,15.89159955061839,Wild Horses Dick Francis
Wild Horses,Dick Francis,7.125,16.0,20.18664507640054,Wild Horses Dick Francis
A Dog's Life,Peter Mayle,8.666666666666666,9.0,19.955737472615063,A Dog's Life Peter Mayle
A Dog's Life,Peter Mayle,7.666666666666667,6.0,14.918644476090735,A Dog's Life Peter Mayle
Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,7.641025641025641,39.0,28.186822495537257,Dr. Death (Alex Delaware Novels (Paperback)) Jonathan Kellerman
SKINNY LEGS AND ALL,TOM ROBBINS,7.743589743589744,39.0,28.56516910621561,SKINNY LEGS AND ALL TOM ROBBINS
Tortilla Flat,John Steinbeck,7.461538461538462,13.0,19.691427767129237,Tortilla Flat John Steinbeck
Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,8.444444444444445,27.0,28.138615863701723,Speaker for the Dead (Ender Wiggins Saga (Paperback)) Orson Scott Card
Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,7.625,8.0,16.753837402188672,Speaker for the Dead (Ender Wiggins Saga (Paperback)) Orson Scott Card
Icy Sparks,Gwynn Rubio,7.3076923076923075,13.0,19.285418947188425,Icy Sparks Gwynn Rubio
The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,8.0,23.0,25.424430642783566,The Woman Warrior : Memoirs of a Girlhood Among Ghosts MAXINE HONG KINGSTON
The Power of One,Bryce Courtenay,7.875,8.0,17.30314354652273,The Power of One Bryce Courtenay
The Power of One,Bryce Courtenay,9.181818181818182,11.0,22.815961057144367,The Power of One Bryce Courtenay
The Power of One,Bryce Courtenay,8.571428571428571,7.0,17.82378464297002,The Power of One Bryce Courtenay
We the Living,Ayn Rand,8.928571428571429,14.0,24.179019652698305,We the Living Ayn Rand
We the Living,Ayn Rand,9.142857142857142,7.0,19.012036952501354,We the Living Ayn Rand
"Rabbit, Run",John Updike,7.5,6.0,14.59432611791485,"Rabbit, Run John Updike"
The Giver,LOIS LOWRY,8.375,8.0,18.40175583519084,The Giver LOIS LOWRY
The BFG,Roald Dahl,8.222222222222221,9.0,18.932366320173266,The BFG Roald Dahl
The BFG,Roald Dahl,9.454545454545455,11.0,23.493662870722915,The BFG Roald Dahl
The BFG,Roald Dahl,8.8,10.0,21.101478400625663,The BFG Roald Dahl
"GRADUATION (FINAL FRIENDS 3) : GRADUATION (Final Friends, No 3)",Christopher Pike,7.6,5.0,13.617371966133216,"GRADUATION (FINAL FRIENDS 3) : GRADUATION (Final Friends, No 3) Christopher Pike"
MÃ?ÃÂ¶rder ohne Gesicht.,Henning Mankell,7.742857142857143,35.0,27.746675209188737,MÃ?ÃÂ¶rder ohne Gesicht. Henning Mankell
Im Eishaus.,Minette Walters,7.777777777777778,9.0,17.90899516773147,Im Eishaus. Minette Walters
Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,6.926829268292683,41.0,25.890199307133575,Visions of Sugar Plums: A Stephanie Plum Holiday Novel Janet Evanovich
Steel Beach,John Varley,6.8,5.0,12.183964390750774,Steel Beach John Varley
Harmful Intent,Robin Cook,7.5625,16.0,21.426175914425134,Harmful Intent Robin Cook
"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,8.666666666666666,24.0,27.896923815524403,"Fluke : Or, I Know Why the Winged Whale Sings Christopher Moore"
Find Me,Rosie O'Donnell,7.0,39.0,25.822156178797552,Find Me Rosie O'Donnell
"The Road To Echo Point (Harlequin Superromance, 1173)",Carrie Weaver,7.444444444444445,9.0,17.14146680340012,"The Road To Echo Point (Harlequin Superromance, 1173) Carrie Weaver"
The Magical Household: Spells & Rituals for the Home (Llewellyn's Practical Magick Series),Scott Cunningham,8.88888888888889,9.0,20.467423048835965,The Magical Household: Spells & Rituals for the Home (Llewellyn's Practical Magick Series) Scott Cunningham
Buckland's Complete Book of Witchcraft (Llewellyn's Practical Magick),Raymond Buckland,8.666666666666666,6.0,16.864554625146045,Buckland's Complete Book of Witchcraft (Llewellyn's Practical Magick) Raymond Buckland
Needful Things,Stephen King,7.4,5.0,13.259020072287607,Needful Things Stephen King
Needful Things,Stephen King,7.942857142857143,70.0,33.85785730907102,Needful Things Stephen King
Four Past Midnight,Stephen King,7.65,40.0,28.408826310287957,Four Past Midnight Stephen King
Four Past Midnight,Stephen King,8.307692307692308,26.0,27.38079857911289,Four Past Midnight Stephen King
Four Past Midnight,Stephen King,8.1,10.0,19.4229517096668,Four Past Midnight Stephen King
Forgive the Moon,Maryanne Stahl,8.571428571428571,7.0,17.82378464297002,Forgive the Moon Maryanne Stahl
The Fencing Master: A Novel,Arturo PÃÂ©rez-Reverte,7.846153846153846,13.0,20.70644981698126,The Fencing Master: A Novel Arturo PÃÂ©rez-Reverte
The Best American Short Stories 2001,Katrina Kenison,7.416666666666667,12.0,19.023374401173065,The Best American Short Stories 2001 Katrina Kenison
The Millionaires,Brad Meltzer,7.368421052631579,19.0,22.07381675250309,The Millionaires Brad Meltzer
The Millionaires,Brad Meltzer,7.25,32.0,25.34967982063198,The Millionaires Brad Meltzer
Strip City: A Stripper's Farewell Journey Across America,Lily Burana,7.083333333333333,12.0,18.16839128201922,Strip City: A Stripper's Farewell Journey Across America Lily Burana
Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),Tom Clancy,6.346153846153846,26.0,20.91588780348901,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)) Tom Clancy
Less Of A Stranger (Silhouette Single Title),Nora Roberts,6.473684210526316,19.0,19.393424718270573,Less Of A Stranger (Silhouette Single Title) Nora Roberts
Firebird,Mercedes Lackey,8.428571428571429,7.0,17.526721565587188,Firebird Mercedes Lackey
"The Lark and the Wren (Bardic Voices, Book 1)",Mercedes Lackey,8.222222222222221,9.0,18.932366320173266,"The Lark and the Wren (Bardic Voices, Book 1) Mercedes Lackey"
Drop City,T. Coraghessan Boyle,6.333333333333333,6.0,12.32409761068365,Drop City T. Coraghessan Boyle
Vox: A Novel,Nicholson Baker,7.285714285714286,14.0,19.730080036601816,Vox: A Novel Nicholson Baker
The Fourth Hand,JOHN IRVING,7.0,11.0,17.394346548516,The Fourth Hand JOHN IRVING
The Fourth Hand,JOHN IRVING,7.34375,32.0,25.677477404519465,The Fourth Hand JOHN IRVING
To the Nines (A Stephanie Plum Novel),Janet Evanovich,8.055555555555555,18.0,23.719091776618544,To the Nines (A Stephanie Plum Novel) Janet Evanovich
Our Lady of the Lost and Found: A Novel,Diane Schoemperlen,7.333333333333333,12.0,18.8096286213846,Our Lady of the Lost and Found: A Novel Diane Schoemperlen
Our Lady of the Lost and Found: A Novel,Diane Schoemperlen,7.4,5.0,13.259020072287607,Our Lady of the Lost and Found: A Novel Diane Schoemperlen
"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",John Gray,6.947368421052632,57.0,28.20939354695407,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships John Gray"
"The Worst Day of My Life, So Far",M. A. Harper,7.4,10.0,17.744425018707943,"The Worst Day of My Life, So Far M. A. Harper"
Too Many Crooks Spoil the Broth: A Pennsylvania-Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),Tamar Myers,6.5,6.0,12.648415968859537,Too Many Crooks Spoil the Broth: A Pennsylvania-Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)) Tamar Myers
Your Oasis on Flame Lake (Ballantine Reader's Circle),LORNA LANDVIK,7.733333333333333,15.0,21.441352785320973,Your Oasis on Flame Lake (Ballantine Reader's Circle) LORNA LANDVIK
The Blue Flower,Penelope Fitzgerald,7.111111111111111,9.0,16.37393843906877,The Blue Flower Penelope Fitzgerald
Smart Women,Judy Blume,6.633333333333334,30.0,22.77878178975147,Smart Women Judy Blume
Up Island,Anne Rivers Siddons,7.666666666666667,6.0,14.918644476090735,Up Island Anne Rivers Siddons
Motherhood the Second Oldest Profession,Erma Bombeck,9.0,7.0,18.71497387511852,Motherhood the Second Oldest Profession Erma Bombeck
Plain Jane,Fern Michaels,7.0476190476190474,21.0,21.78448967128718,Plain Jane Fern Michaels
Heart of Darkness (Dover Thrift Editions),Joseph Conrad,7.315789473684211,19.0,21.916146632842356,Heart of Darkness (Dover Thrift Editions) Joseph Conrad
Earth Song,Catherine Coulter,8.8,10.0,21.101478400625663,Earth Song Catherine Coulter
Hemlock Bay,Catherine Coulter,6.85,40.0,25.437968656924507,Hemlock Bay Catherine Coulter
Hemlock Bay,Catherine Coulter,7.142857142857143,14.0,19.343215722158643,Hemlock Bay Catherine Coulter
Texas Ranger,Diana Palmer,7.7,10.0,18.463793600547454,Texas Ranger Diana Palmer
"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.)",Catherine Coulter,6.4,5.0,11.467260603059552,"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.) Catherine Coulter"
Yesterday,Fern Michaels,6.125,8.0,13.458000536184345,Yesterday Fern Michaels
Verdict in Blood (Joanne Kilbourn Mysteries (Paperback)),GAIL BOWEN,7.0,6.0,13.621371043387192,Verdict in Blood (Joanne Kilbourn Mysteries (Paperback)) GAIL BOWEN
TIME AND AGAIN,Jack Finney,8.571428571428571,21.0,26.494649600214135,TIME AND AGAIN Jack Finney
TIME AND AGAIN,Jack Finney,8.916666666666666,12.0,22.87079843736537,TIME AND AGAIN Jack Finney
TIME AND AGAIN,Jack Finney,8.333333333333334,6.0,16.215917908794278,TIME AND AGAIN Jack Finney
The Wedding,Nicholas Sparks,8.5,34.0,30.220458522660014,The Wedding Nicholas Sparks
Madame Bovary,Gustave Flaubert,7.888888888888889,9.0,18.164837955841918,Madame Bovary Gustave Flaubert
L.A. Times,Stuart Woods,7.875,8.0,17.30314354652273,L.A. Times Stuart Woods
The Run: A Novel,Stuart Woods,6.333333333333333,6.0,12.32409761068365,The Run: A Novel Stuart Woods
Hit List,Lawrence Block,7.6,10.0,18.224004073267615,Hit List Lawrence Block
Hit List,Lawrence Block,7.8,5.0,13.975723859978828,Hit List Lawrence Block
The Moonstone (Penguin Classics),Wilkie Collins,7.7,10.0,18.463793600547454,The Moonstone (Penguin Classics) Wilkie Collins
The GREAT GATSBY (A Scribner Classic),F. Scott Fitzgerald,7.933333333333334,15.0,21.995870529768933,The GREAT GATSBY (A Scribner Classic) F. Scott Fitzgerald
Darwin's Children,GREG BEAR,7.6,5.0,13.617371966133216,Darwin's Children GREG BEAR
Blood Music,Greg Bear,7.714285714285714,7.0,16.041406178673018,Blood Music Greg Bear
Eon : A Novel (Eon),Greg Bear,7.0,13.0,18.47340130730681,Eon : A Novel (Eon) Greg Bear
Ssn,Tom Clancy,6.5,10.0,15.58631927318941,Ssn Tom Clancy
Red Storm Rising,Tom Clancy,7.511111111111111,45.0,28.7573509336292,Red Storm Rising Tom Clancy
Red Storm Rising,Tom Clancy,7.6,10.0,18.224004073267615,Red Storm Rising Tom Clancy
Flight of the Old Dog,Dale Brown,7.0,9.0,16.11809565095832,Flight of the Old Dog Dale Brown
Mixed Signals (Alabaster Books),Liz Curtis Higgs,7.875,8.0,17.30314354652273,Mixed Signals (Alabaster Books) Liz Curtis Higgs
The Stranger Beside Me,Ann Rule,8.75,8.0,19.22571505169192,The Stranger Beside Me Ann Rule
The Invisible Circus : A Novel,Jennifer Egan,7.090909090909091,11.0,17.620247153042182,The Invisible Circus : A Novel Jennifer Egan
Butterfly,Kathryn Harvey,9.0,7.0,18.71497387511852,Butterfly Kathryn Harvey
Omerta,Mario Puzo,6.647058823529412,17.0,19.212471096603917,Omerta Mario Puzo
Omerta,Mario Puzo,7.0,6.0,13.621371043387192,Omerta Mario Puzo
The Ship Who Won,Anne McCaffrey,8.2,5.0,14.69242764767005,The Ship Who Won Anne McCaffrey
DIANA: HER TRUE STORY : DIANA: HER TRUE STORY,Andrew Morton,7.181818181818182,11.0,17.846147757568367,DIANA: HER TRUE STORY : DIANA: HER TRUE STORY Andrew Morton
Year's Best SF 7,David G. Hartwell,7.375,8.0,16.20453125785462,Year's Best SF 7 David G. Hartwell
Up the Down Staircase,Bel Kaufman,8.545454545454545,11.0,21.234656825461094,Up the Down Staircase Bel Kaufman
Kon-Tiki: Across the Pacific by Raft,Thor Heyerdahl,8.8,5.0,15.767483329206884,Kon-Tiki: Across the Pacific by Raft Thor Heyerdahl
Farm Fatale: A Comedy of Country Manors,Wendy Holden,7.052631578947368,19.0,21.127796034538672,Farm Fatale: A Comedy of Country Manors Wendy Holden
"Tom Clancy's Power Plays: Cutting Edge (Power Plays, 6)",Tom Clancy,6.4,15.0,17.7445678223346,"Tom Clancy's Power Plays: Cutting Edge (Power Plays, 6) Tom Clancy"
A Place Called Wiregrass,Michael Morris,8.75,8.0,19.22571505169192,A Place Called Wiregrass Michael Morris
Wish You Were Here,Stewart O'Nan,7.285714285714286,7.0,15.150216946524518,Wish You Were Here Stewart O'Nan
Oscar and Lucinda,Peter Carey,8.142857142857142,7.0,16.93259541082152,Oscar and Lucinda Peter Carey
Mythology : Timeless Tales of Gods and Heroes,Edith Hamilton,7.9,10.0,18.94337265510713,Mythology : Timeless Tales of Gods and Heroes Edith Hamilton
The Nazi Officer's Wife : How One Jewish Woman Survived the Holocaust,Edith H. Beer,7.0,6.0,13.621371043387192,The Nazi Officer's Wife : How One Jewish Woman Survived the Holocaust Edith H. Beer
The Coffee Trader : A Novel (Ballantine Reader's Circle),DAVID LISS,6.833333333333333,12.0,17.527153942653833,The Coffee Trader : A Novel (Ballantine Reader's Circle) DAVID LISS
Borrowed Finery: A Memoir,Paula Fox,7.0,5.0,12.542316284596385,Borrowed Finery: A Memoir Paula Fox
Anger: Wisdom for Cooling the Flames,Nhat Hanh,5.666666666666667,6.0,11.026824177980108,Anger: Wisdom for Cooling the Flames Nhat Hanh
The Human Stain : A Novel,PHILIP ROTH,7.758620689655173,29.0,26.388600374965,The Human Stain : A Novel PHILIP ROTH
Kate Remembered,A. Scott Berg,7.9523809523809526,21.0,24.58114712908756,Kate Remembered A. Scott Berg
See Jane Date,Melissa Senate,8.0,10.0,19.183162182386965,See Jane Date Melissa Senate
Girls' Poker Night,JILL DAVIS,6.846153846153846,13.0,18.067392487366,Girls' Poker Night JILL DAVIS
Tell Me Lies (Tell Me Lies),Jennifer Crusie,7.538461538461538,26.0,24.84553945141725,Tell Me Lies (Tell Me Lies) Jennifer Crusie
Fat Girls and Lawn Chairs,Cheryl Peck,8.0,17.0,23.122974063169316,Fat Girls and Lawn Chairs Cheryl Peck
Caucasia,Danzy Senna,8.857142857142858,7.0,18.41791079773569,Caucasia Danzy Senna
No Use Dying over Spilled Milk: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),Tamar Myers,7.125,8.0,15.655225113520565,No Use Dying over Spilled Milk: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)) Tamar Myers
Strange Bedpersons,Jennifer Crusie,7.285714285714286,14.0,19.730080036601816,Strange Bedpersons Jennifer Crusie
